language,polarity,rating,source,text,time,wordsCount,details
en,5,0,Foursquare,"Follow the cat ! Huge warehouse located near the water. Movies, food, DJ Set, concerts, photoautomat, galleries... All is here ! You can even catch a boat that will bring you to your next club.",2012-05-30,33,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a506898fc
en,5,0,Foursquare,Dance all night!!,2012-06-30,3,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a506898ff
en,0,0,Foursquare,"Worst club  in Berlin! Long line, obnoxious staff, and rude security. Waited for 1.5 hours only to be told they are not letting people in. AVOID this shit hole pretentious place!",2012-07-08,30,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689900
en,5,0,Foursquare,"Great huge eclectic club, Nice and not agressive. View on Spree for sunset.",2012-08-04,13,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689901
en,0,0,Foursquare,Hey there ! We're waiting you @TOABerlin the 23 of August ! :),2012-08-09,9,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689902
en,5,0,Foursquare,Great location! Cover fee is 12€... quite high considering that they close the floors at around 7am. Besides that it is quite nice to see the sunset at the riverside ;),2012-08-18,29,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689903
en,5,0,Foursquare,Bring your boat.,2012-08-23,3,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689904
en,5,0,Foursquare,Early Bird http://Apply.G1OBALS.org,2012-08-23,7,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689905
en,0,0,Foursquare,Remember no photography allowed inside at all.  Signs explaining this are very small.,2012-09-06,13,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689906
en,10,0,Foursquare,"Great club! Feels like one big playground.. :) dance, dance, dance!",2012-09-17,10,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689907
en,5,0,Foursquare,Thiemo thanks for the hook up.,2012-10-28,6,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068990a
en,0,0,Foursquare,"Who told u a mustache would be cool to wear? It wasn't in the 80s (u probably didn't know...) its not nowadays, jerk! Growing tits would make u cooler though.",2012-10-28,30,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068990b
en,5,0,Foursquare,"Fancy a rave? You've come to the right place, it never opens and never closes. Bring your dancing shoes. And sunglasses.",2012-11-23,21,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068990d
en,9,0,Foursquare,"Outside: warm in summer, cold in winter. Inside: warm in summer, warm in winter. Peace.",2013-01-02,15,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068990e
en,2,0,Foursquare,Two dance flours with different rhythm so you can choose your stuff. Good for Berliners tourist may not be impressed. If you need to go to WC keep in mind that you may be on the line for wile ..,2013-01-28,39,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068990f
en,5,0,Foursquare,"Casual and relaxing place, nearly Hippie! Pipe et Hourra! );)",2013-03-03,9,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689911
en,5,0,Foursquare,"Nice markets, rife with hipsters.",2013-03-09,5,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689912
en,10,0,Foursquare,"A club that I haven't been to yet, but already heard a lot about it. Apparently the replacement for Bar25, which was a great 4-days-straight-open-air venue that closed. Beware: druggies",2013-03-25,30,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689913
en,0,0,Foursquare,"Nice music, but the smoke (machine) is just unbearable. Is that really necessary?",2013-05-16,13,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689916
en,8,0,Foursquare,"Alternative fancy club. Everyone is scared of the gentrification but no worries, it's still a gem.",2013-05-17,16,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689918
en,5,0,Foursquare,They reject people without any reason after standing in the queue for an hour or so. Strange... I don't know for sure if the bouncer was a boy or a girl but I recommend that (s)he should get laid ASAP,2013-05-19,41,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689919
en,10,0,Foursquare,Great place to see the trendy berlin,2013-05-21,7,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068991b
en,5,0,Foursquare,One of the funniest clubs in the entire World,2013-06-08,9,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068991c
en,5,0,Foursquare,For Every explorer: Kater Holzig. An absolute must when you are around!,2013-07-06,12,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068991f
en,10,0,Foursquare,"Great music, nice people apart from the druggers which seem to get a natural audience around Berlin. Definitely a have to!",2013-07-14,21,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689920
en,5,0,Foursquare,Eintritt frei bis 23 Uhr. Have a drink on the river!,2013-07-20,10,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689921
en,5,0,Foursquare,"This place has a soul that you cannot feel in any other place. The crowd, the music, everything... Kater Holzig is Berln!",2013-07-21,22,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689922
en,10,0,Foursquare,This is the epicenter of the Berlin hipster scene so if you understand that then you know if you will get in or not. It has a vibe very like Glastonbury after hours areas. Lots to explore.,2013-07-21,37,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689923
en,8,0,Foursquare,"Best place in the world!!! If you just come here for clubbing late at night, you deserve to wait in line. Come early, eat at Katerschmaus, get a drink on the Spree and then dance the night away!",2013-07-25,38,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689924
en,10,0,Foursquare,Really enjoying this place,2013-08-01,4,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689925
en,5,0,Foursquare,I was denied. It's probably because I'm a minority.,2013-08-11,9,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689927
en,0,0,Foursquare,Don't miss the Jazzy Berlin Jazz art cave. Hot jam session every Wednesday  www.jazzyberlin.de Jazzy Berlin ·http://www.youtube.com/watch?v=gWnHINVZPqg&feature=player_embedded,2013-08-19,28,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689928
en,5,0,Foursquare,Amazing as always!),2013-09-02,3,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068992c
en,1,0,Foursquare,"Awesome experience. Great place and atmosphere. Ate humus with 'Iranian bomb' and it was... Weird, but i was hungry so it didn't matter ;)",2013-09-02,23,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a5068992d
en,10,0,Foursquare,Got denied entry without explanations. I guess only local hipsters are welcomed.,2013-10-25,12,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689930
en,5,0,Foursquare,Cool spot to dance. Front part has a fire pit to chill by,2013-10-27,13,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689931
en,5,0,Foursquare,Closing on the 31st Of Dezember :-(,2013-11-06,7,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689932
en,5,0,Foursquare,Last party is on NYE,2013-11-09,5,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689934
en,5,0,Foursquare,Bring your appetite!!,2013-03-09,3,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689938
en,5,0,Foursquare,so cheap and so good..,2013-10-12,5,http://tour-pedia.org/api/getReviewDetails?id=52a74eb9ae9eef5a50689939
en,0,0,Foursquare,"Do not eat here! I ordered carpaccio, which was drowning in olive oil. When I sent it back, the chef got angry with me. I know carpaccio should have oil, but it shouldn't be olive oil soup.",2013-03-09,37,http://tour-pedia.org/api/getReviewDetails?id=52a74ebaae9eef5a50689949
en,0,0,Foursquare,"Without any question I was then denied any starter. They only had one dessert: chocolate mouse. That was it: just the mouse. No sauce, no cream. So staff was rude, food was bad.",2013-03-09,33,http://tour-pedia.org/api/getReviewDetails?id=52a74ebaae9eef5a5068994a
en,10,0,Foursquare,Extremely friendly staff and very nice food.,2013-04-11,7,http://tour-pedia.org/api/getReviewDetails?id=52a74ebaae9eef5a5068994b
en,5,0,Foursquare,Try the pancakes :-),2013-07-06,4,http://tour-pedia.org/api/getReviewDetails?id=52a74ebcae9eef5a5068998a
en,5,0,Foursquare,"Excellent ice cream! Try ""Hokey Pokey"" and ""White Chocolate with Ginger and Orange""",2011-06-17,13,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899a0
en,0,0,Foursquare,Peanut butter and banana makes a very tasty ice cream. Do we need to say that it’s real peanut butter and pieces of banana?,2012-04-23,25,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899a4
en,5,0,Foursquare,Best icecream in Stargarder Street and beyond. Plus: Fine selection of real chocolate.,2012-04-28,13,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899a5
en,10,0,Foursquare,The best ice cream shop in PBerg.,2012-07-28,7,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899aa
en,5,0,Foursquare,Französische Schokolade is the real deal. Fudgy and thick!,2012-08-05,10,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899ac
en,5,0,Foursquare,The French Chocolate is to die for!,2012-08-13,7,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899ad
en,5,0,Foursquare,"Ooh, the ""Café Noir"" is the perfect ice cream flavor – chocolate, coffee and sherry. Yum!",2012-08-19,15,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899ae
en,5,0,Foursquare,"Starting 28 Oct, they will only sell chocolate. Icecream will be back again March 2013.",2012-10-24,13,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899b0
en,10,0,Foursquare,Teuer but worth it :3,2013-04-13,4,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899b2
en,5,0,Foursquare,Marshmellow-Schololade ist... buonissimo!!,2013-05-19,3,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899b7
en,0,0,Foursquare,"You must, of course, try the Peanut Butter with Banana, as it is quite outstanding. Also give the sorbets a shot.",2013-05-19,21,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899b8
en,5,0,Foursquare,Banana & peanut butter ice cream is like a party in your mouth :),2013-05-20,12,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899b9
en,0,0,Foursquare,"Just had my mind blown by the chocolate caramel with macadamia nuts. HAVE YOURS BLOWN, TOO.",2013-07-13,16,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899bd
en,5,0,Foursquare,Spoiled for Choice. Unglaublich köstlich.,2013-07-15,6,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899be
en,5,0,Foursquare,Apple-basil!,2013-09-05,1,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899c6
en,10,0,Foursquare,best ice cream in the world. no kidding...,2013-09-14,8,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899c7
en,10,0,Foursquare,Best ice cream in Prnzlrbrg :),2013-09-19,5,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899c8
en,10,0,Foursquare,"Big portions, great food, real Italians and amazing home atmosphere! Check it out :-)",2013-08-07,14,http://tour-pedia.org/api/getReviewDetails?id=52a74ebdae9eef5a506899ca
en,10,0,Foursquare,organic and vegan ice cream in very interesting tastes,2011-07-20,9,http://tour-pedia.org/api/getReviewDetails?id=52a74ebeae9eef5a506899da
en,10,0,Foursquare,Very tasty ice cream for a good price.  Friendly staff,2013-07-20,10,http://tour-pedia.org/api/getReviewDetails?id=52a74ebeae9eef5a506899dd
en,10,0,Foursquare,the best vegan ice cream i eat so far. organic nice area and super nice shop,2013-08-06,16,http://tour-pedia.org/api/getReviewDetails?id=52a74ebeae9eef5a506899df
en,5,0,Foursquare,Loads of flavours. The strawberry and mint is ~very~ refreshing.,2013-08-22,10,http://tour-pedia.org/api/getReviewDetails?id=52a74ebeae9eef5a506899e0
en,0,0,Foursquare,"Hamburger stuffed with fetta cheese, and a side of mushrooms! Don't miss it! Have a schnapps afterwards <3",2011-08-14,17,http://tour-pedia.org/api/getReviewDetails?id=52a74ebfae9eef5a506899f7
en,0,0,Foursquare,"Mediocre food, kitchen very slow if restaurant is full. Had to wait for an hour, had to ask for extra bread while waiting.",2013-03-24,23,http://tour-pedia.org/api/getReviewDetails?id=52a74ebfae9eef5a50689a04
en,5,0,Foursquare,Best place for a late breakfast in the not so crowded part of Kreuzberg.,2013-11-01,14,http://tour-pedia.org/api/getReviewDetails?id=52a74ebfae9eef5a50689a06
en,0,0,Foursquare,cheap pizza & pasta watch the daily offers,2011-08-12,7,http://tour-pedia.org/api/getReviewDetails?id=52a74ebfae9eef5a50689a0c
en,10,0,Foursquare,Everything is lovely - focaccia starter is definitely meant for sharing!,2013-01-11,11,http://tour-pedia.org/api/getReviewDetails?id=52a74ec0ae9eef5a50689a2c
en,0,0,Foursquare,"I would not recommend the pasta. The carbonara consisted of cream and slimey bacon, nothing else.",2013-07-30,16,http://tour-pedia.org/api/getReviewDetails?id=52a74ec0ae9eef5a50689a2d
en,10,0,Foursquare,Pasta is great! Fresh & spicy. But also pizza is good and crispy!,2013-10-31,12,http://tour-pedia.org/api/getReviewDetails?id=52a74ec0ae9eef5a50689a2e
en,10,0,Foursquare,"Great food, homemade bread and delicious desserts.I highly recommend the Bastard Burger",2011-09-24,13,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ab2
en,0,0,Foursquare,My Favorite Breakfast Location in Berlin so far,2011-11-26,8,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ab3
en,10,0,Foursquare,Try the fresh bread and try to get a window seat.,2012-04-10,11,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ab6
en,10,0,Foursquare,Nice pastas & great service,2012-07-31,4,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ab8
en,5,0,Foursquare,"Whatever you order, always ask for another bread basket, it's by far the best bread in town.",2013-04-01,17,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689abc
en,8,0,Foursquare,"A little loud at times but superb quality and quantity. Prepared with love and an eye for decoration, unexpected at first sight. Reservations recommended.",2013-04-02,24,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689abd
en,10,0,Foursquare,"Super good breakfast with a hundred different cheeses, and decent coffee.",2013-05-11,11,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689abf
en,5,0,Foursquare,Slow waitress but great breakfast.,2013-05-12,5,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ac0
en,10,0,Foursquare,"great bread, always fresh, always different",2013-05-19,6,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ac1
en,0,0,Foursquare,"Strummer Max! Fried egg, bacon on brown bread with a very tasty BBQ sauce :) 2 thumbs from me.",2013-07-27,17,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ac2
en,10,0,Foursquare,Friendly staff and great breakfast. The mixed breakfast is big enough for one person for a good price.,2013-07-31,18,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ac3
en,5,0,Foursquare,"Never go here. Very unfriendly service and the ""pancake"" was a plate of gummy dough with whipping cream.  Eggs were decent but I'd go somewhere else for eggs.",2013-09-12,28,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ac5
en,5,0,Foursquare,The breakfast here is a gift from gods. Eggs come in hats too.,2013-09-14,13,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ac6
en,10,0,Foursquare,Best breakfast in town!,2013-10-24,4,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ac8
en,5,0,Foursquare,"Safe choice when in Kreuzberg, but don't expect fries when ordering the burger, or anything like a regular burger :)",2013-10-27,19,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689ac9
en,5,0,Foursquare,Passwort: posadas-internet,2013-04-14,2,http://tour-pedia.org/api/getReviewDetails?id=52a74ec5ae9eef5a50689acf
en,5,0,Foursquare,Really yummy kebab!!!!!!!!!:o),2013-02-10,4,http://tour-pedia.org/api/getReviewDetails?id=52a74ec7ae9eef5a50689af7
en,10,0,Foursquare,Good service and delicious food!,2013-08-16,5,http://tour-pedia.org/api/getReviewDetails?id=52a74ec8ae9eef5a50689b0a
en,10,0,Foursquare,Great atmosphere with really good pizza- thin and crunchy.,2012-01-28,9,http://tour-pedia.org/api/getReviewDetails?id=52a74ec9ae9eef5a50689b2a
en,5,0,Foursquare,Come hungry!,2012-02-07,2,http://tour-pedia.org/api/getReviewDetails?id=52a74ec9ae9eef5a50689b2b
en,10,0,Foursquare,"Graefekiez locals spot with delicious, crispy-thin pizza and gigantic salads, plus a range of other dishes both traditional and eclectic.",2013-04-15,20,http://tour-pedia.org/api/getReviewDetails?id=52a74ec9ae9eef5a50689b2d
en,10,0,Foursquare,"Best Breakfast around the corner. Tasty, nice and cheap! And: Try the cakes!",2011-09-20,13,http://tour-pedia.org/api/getReviewDetails?id=52a74ecbae9eef5a50689b73
en,10,0,Foursquare,Great breakfast and very pleasant atmosphere to spend a saturday morning.,2012-01-17,11,http://tour-pedia.org/api/getReviewDetails?id=52a74ecbae9eef5a50689b74
en,5,0,Foursquare,Try the cappuccino!,2012-11-07,3,http://tour-pedia.org/api/getReviewDetails?id=52a74ecbae9eef5a50689b76
en,5,0,Foursquare,"you only have the breakfast in the weekends, schaaaade! I go back!",2013-07-03,12,http://tour-pedia.org/api/getReviewDetails?id=52a74ecbae9eef5a50689b78
