id,name,lat,lng,subCategory,location,language,polarity,rating,source,text,time,wordsCount,details
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,0,Foursquare,"Lovely calm place to take a break from shopping, amazing and very strong coffee,  beautiful sandwiches and cakes, and has a loo and extra seating downstairs. My favourite coffee shop in Central.",2013-10-19,32,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658bff
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"Curious about the transforming MESSAGE of 'The Landmark Forum' but not the theatrical experience? This book~ ""EST:Playing The Game The New Way""~ reveals it! Go to www.carlfrederick.org click Free Read",2013-11-05,33,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658c00
41909,TAP Coffee,51.517789,-0.134138,,London,en,5,0,Foursquare,"If you like this place, there's another two in the area. Find em!",2013-11-08,13,http://tour-pedia.org/api/getReviewDetails?id=52a73cb7ae9eef5a50658c01
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,5,GooglePlaces,"Really tasty coffee with a huge amount of attention detail to how their coffee is sourced and prepared. The baristas are extremely savvy, very friendly and are always up to chat to you and ask about your day while they prepare your coffee. The food is amazing, but I only go there for the coffee. Highly recommended.",2013-09-21,57,http://tour-pedia.org/api/getReviewDetails?id=533ecc99ae9eef521e5fcafb
41909,TAP Coffee,51.517789,-0.134138,,London,en,8,5,GooglePlaces,"Best coffee shop in London! Flat white is their signature drink, but your really can&#39;t get it wrong in there.. the small sized rich and creamy latte is delicious too.",2013-09-21,31,http://tour-pedia.org/api/getReviewDetails?id=533ecc99ae9eef521e5fcafc
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,4,GooglePlaces,"Have been twice to the Wardour Street branch in the last couple of weeks. The order taker at the front of the shop has a great attitude, is super friendly and basically made my day! Yesterday I came in late, just before closing, and he was really pleasant. When I asked about the espresso blend he was well informed and gave me a leaflet to read about it. I have not seen the roaster at the back in action but it looks pretty cool. The decor is well thought out for the space and the small details are really covered by epic looking taps, door handles and light fittings. Worth a visit. Coffee was good but what really impressed me was the space and customer service",2013-01-26,126,http://tour-pedia.org/api/getReviewDetails?id=533ecc99ae9eef521e5fcafd
41909,TAP Coffee,51.517789,-0.134138,,London,en,9,3,GooglePlaces,"Pretty much every decent Coffee place in London is either owed or run by Australians (or New Zealanders masquerading as Australians :-). TAP Coffee is no exception. It is decent, surprisingly, well made coffee. Why the surprise? The surprise is the care; the beans are ground *in front of you*. And not is some largish, bowl of bean; but the beans are taken out put into an appropriate cup and then ground. Yes, it takes a little longer, but the flavour is immensely better.",2012-12-21,84,http://tour-pedia.org/api/getReviewDetails?id=533ecc99ae9eef521e5fcafe
41909,TAP Coffee,51.517789,-0.134138,,London,en,10,4,GooglePlaces,"Tap has the makings of a great place. Wooden floor boards, stools, filament bulbs and, coffee-wise the beans are ground on site. Atmosphere-wise though, there&#39;s something about it that leaves me coming away feeling like it&#39;s just &quot;alright&quot; and not rushing to return..",2013-02-09,47,http://tour-pedia.org/api/getReviewDetails?id=533ecc99ae9eef521e5fcaff
36088,The Teddington Cheese,51.425635,-0.332944,,London,en,10,0,Foursquare,great Yarg!,2009-10-14,2,http://tour-pedia.org/api/getReviewDetails?id=52a73abeae9eef5a50648d07
36088,The Teddington Cheese,51.425635,-0.332944,,London,en,5,0,Foursquare,Wedding cakes with a difference - Wedding cheese cake!,2010-02-27,9,http://tour-pedia.org/api/getReviewDetails?id=52a73abeae9eef5a50648d08
36088,The Teddington Cheese,51.425635,-0.332944,,London,en,10,5,GooglePlaces,I have ordered a wide variety of fabulous cheeses from this company via their internet delivery service - perfect cheese and perfect service EVERY time!! I would highly recommend. Vanessa,2009-12-07,30,http://tour-pedia.org/api/getReviewDetails?id=533eccaeae9eef521e606dbd
280442,New Spitalfields Market,51.555539,-0.016762,,London,en,10,3,GooglePlaces,Lovely fruit and a good old fashioned service.,2012-08-15,8,http://tour-pedia.org/api/getReviewDetails?id=533ecca5ae9eef521e602baf
280442,New Spitalfields Market,51.555539,-0.016762,,London,tl,0,5,GooglePlaces,Jimmy pan,2013-12-12,2,http://tour-pedia.org/api/getReviewDetails?id=533ecca5ae9eef521e602bb0
50638,Garden Cafe & Restaurant,51.415526,-0.053432,,London,en,10,4,GooglePlaces,"This place might not look like much on both the inside and the outside, but don&#39;t be fooled by it. The staff are all really friendly and polite people and always welcome you with a smile on their faces. As for the food- their chef really knows what he&#39;s doing. He (not sure if a man though) makes the best eggs Benedict I have ever eaten and I don&#39;t think there is something he isn&#39;t able to cook excellently.",2013-02-28,83,http://tour-pedia.org/api/getReviewDetails?id=533eccb8ae9eef521e60c2d6
50638,Garden Cafe & Restaurant,51.415526,-0.053432,,London,en,10,4,GooglePlaces,Excellent food. Great service. Very reasonably priced.,2013-08-27,7,http://tour-pedia.org/api/getReviewDetails?id=533eccb8ae9eef521e60c2d7
50638,Garden Cafe & Restaurant,51.415526,-0.053432,,London,en,10,4,GooglePlaces,Great food and always good friendly service. Lots of seating inside and out. They do nice salads and also a great full English.,2012-10-15,23,http://tour-pedia.org/api/getReviewDetails?id=533eccb8ae9eef521e60c2d8
50638,Garden Cafe & Restaurant,51.415526,-0.053432,,London,en,10,4,GooglePlaces,Great food and friendly service. Highly recommend,2012-10-27,7,http://tour-pedia.org/api/getReviewDetails?id=533eccb8ae9eef521e60c2d9
280031,The Vortex Jazz Club,51.548836,-0.076692,,London,en,8,4,GooglePlaces,"The Vortex often gets overlooked when people are talking about Dalston&#39;s best venues, but this cool place has the best local vibe and, whatever night of the week you drop in (it&#39;s one of the only venues open very late), there&#39;s something going on, from super-modern jazz to club nights.",2013-10-28,53,http://tour-pedia.org/api/getReviewDetails?id=533ecca5ae9eef521e6027b4
280031,The Vortex Jazz Club,51.548836,-0.076692,,London,en,2,4,GooglePlaces,"I&#39;ve only been here in the wee hours of the night, so my review will present a different side of the Jazz Club! When we stumbled there at 3:30AM (Hallelujah, no North American-type last calls here!), I was eager to hear some funky jazz. Instead, there was RnB and hip-hop. But hey, it&#39;s open till 5AM and is one of the last resorts in Dalston, so you&#39;ll surely forgive the lack of jazz music at that hour?",2012-12-07,80,http://tour-pedia.org/api/getReviewDetails?id=533ecca5ae9eef521e6027b5
280031,The Vortex Jazz Club,51.548836,-0.076692,,London,en,10,5,GooglePlaces,"An amazingly run jazz venue. The space itself isn&#39;t great, but it&#39;s got an intimate atmosphere and attracts jazz acts you&#39;ll not regret going to see.",2011-02-24,29,http://tour-pedia.org/api/getReviewDetails?id=533ecca5ae9eef521e6027b6
280031,The Vortex Jazz Club,51.548836,-0.076692,,London,en,10,4,GooglePlaces,Classy place. Best Jazz Club in London.,2012-10-25,7,http://tour-pedia.org/api/getReviewDetails?id=533ecca5ae9eef521e6027b7
280031,The Vortex Jazz Club,51.548836,-0.076692,,London,en,10,5,GooglePlaces,"I love this club and am totally committed to what it has. With world-class stars such as Evan Parker every month, top young London jazz musicians and some international superstars (e.g. Lionel Loueke, Dave Liebman) at reasonable prices, this is certainly worth the detour from the West End.",2009-05-01,49,http://tour-pedia.org/api/getReviewDetails?id=533ecca5ae9eef521e6027b8
299928,Hammond & Son,51.559728,-0.219058,,London,no,0,4,GooglePlaces,Had my best sirloin steaks ever!,2011-07-17,6,http://tour-pedia.org/api/getReviewDetails?id=533ecc91ae9eef521e5f7c0e
77523,Madame Gautier LA TECHNIQUE Cookery School,51.528898,-0.242495,,London,en,5,0,Foursquare,"Mark is absolutely brilliant! Great teacher - very patient, clear and a lot of fun. If you are into cooking, Madame Gautier is a must do!",2013-04-13,26,http://tour-pedia.org/api/getReviewDetails?id=52a7488fae9eef5a5066ee16
77523,Madame Gautier LA TECHNIQUE Cookery School,51.528898,-0.242495,,London,en,10,0,Foursquare,"FRENCH METHOD & TECHNIQUE COOKERY SCHOOL where you learn hands on, the skills of classic French cuisine. Fantastic range of classes & courses from Method & Technique, Patisserie, Baking to Butchery.",2013-06-19,28,http://tour-pedia.org/api/getReviewDetails?id=52a7488fae9eef5a5066ee17
295998,High Street Barnet Express,51.65314,-0.199731,,London,en,10,4,GooglePlaces,Good prices.,2013-07-18,2,http://tour-pedia.org/api/getReviewDetails?id=533ecc8cae9eef521e5f5598
74926,i-naga,51.369958,0.001195,,London,en,10,5,GooglePlaces,"Great staff, food and price. Highly recommend.",2012-12-24,7,http://tour-pedia.org/api/getReviewDetails?id=533eccbaae9eef521e60cdc6
74926,i-naga,51.369958,0.001195,,London,en,1,1,GooglePlaces,"Went on a Thursday night - very busy so service was a bit hit and miss - Veg samoas for a starter - too hot/spicy to eat. Main meal fish- horrible, fatty salmon in a sauce that disagreed with me all night and next day. Had to wait about 5 mins to catch someones eye for coffee and tea - coffee arrived but no tea, waited too long for tea - Overpriced and would not go there again !",2012-05-11,78,http://tour-pedia.org/api/getReviewDetails?id=533eccbaae9eef521e60cdc7
74926,i-naga,51.369958,0.001195,,London,en,1,3,GooglePlaces,I had fish for main courses it was only 3 peices and I paid £9.95 it was too expensive for small amount fish my children had kebab roll for starter it was too spicy for them too eat I do not think food is good value for money portion are too small and less meat?,2011-09-11,53,http://tour-pedia.org/api/getReviewDetails?id=533eccbaae9eef521e60cdc8
74926,i-naga,51.369958,0.001195,,London,en,10,5,GooglePlaces,Good Food an Service,2012-06-30,4,http://tour-pedia.org/api/getReviewDetails?id=533eccbaae9eef521e60cdc9
55244,Pizza Hut Delivery,51.509117,-0.377172,,London,en,1,2,GooglePlaces,"Refused to deliver to the door, as advertised. The &#39;delivery&#39; driver sat in his car refusing to deliver the pizza as there were&#39; people ready to mug him&#39;. I was unable to collect the pizza as I have injured my leg so I had to text my neighbour to go and get it!!!!!! My neighbour did not see anyone hanging around. NOT SAYING DRIVER WAS LYING BUT WHEN HE ORIGINALLY PHONED HE SAID IT WAS TOO COLD...BIG TIP..GET ANOTHER JOB,PREFERABLY INSIDE. Customer service over the phone is absolutely disgusting... BIG TIP HEAD OFFICE Southall employees really should be sent on customer service courses IMMEDIATELY!!",2013-03-24,107,http://tour-pedia.org/api/getReviewDetails?id=533ecc8fae9eef521e5f7158
55244,Pizza Hut Delivery,51.509117,-0.377172,,London,en,10,2,GooglePlaces,The food had a dead fly in it please do not go to pizza hut dominoes is a much more recommended takeaway my child nearly ate the pizza please do not go pizza hut,2013-07-08,34,http://tour-pedia.org/api/getReviewDetails?id=533ecc8fae9eef521e5f7159
55244,Pizza Hut Delivery,51.509117,-0.377172,,London,en,8,1,GooglePlaces,"I am not one to complain and in most cases I am very tolerant of most people and also when shopping I understand that most people are under alot of pressure to deliver.However, I visited the take away Pizza Hut store in Southall on the 8 August. I was served by a young female lady. I was just so surprised as to how rude, unhelpful and impolite she was. I was even more shocked to see that she was even allowed to be on the counter with her attitude. She had no patience nor could she be bothered explaining to customer clearly when taking there orders and was completely uninterested in trying to explain to me, or the customers after me the menu. She wheeled the list off to everyone that attended so fast, considering that a majority of the local people that use the take away service are of ethnic origin and would struggle with the speed with which she spoke. I found her attitude and customer services skills completely unacceptable. She belittled everyone she spoke to, making them feel as if they were dumb. Asking her to clarify something she would get into a huff about having to repeat herself. I deal with customers myself on a daily basis and I was just so amazed that she can be allowed to carry on like, with the manager of the branch being present right besides her. She did not even explain the offer of buy one get one free clearly to me. She only gave me one pizza and the free one I had to call up to clarify why I had not received it the following day, only to be told that I was entitled to it and should have said. I too felt so intimidated by her that I did not bother asking her to clarify why she had not added the free pizza. Whilst there she had 3 customers who&#39;s order she messed up as well. She needs to be taught some manners and customer skills else she should get herself another job. I suggest that you send in one of your mystery shoppers if you have any and get them to get an experience of how she deals with them !!! I think I can vote this as &quot;The worst experience of my life, with dealing with a purchase !!!!&quot; Pizza was pretty naff as well.",2009-08-10,401,http://tour-pedia.org/api/getReviewDetails?id=533ecc8fae9eef521e5f715a
55244,Pizza Hut Delivery,51.509117,-0.377172,,London,en,0,1,GooglePlaces,"i was shocked as i called yesterday to this pizza hut and male voice spoke so rudely and was continuously arguing with me and was very unhelpful, employees here need to learn some manners and there managers should actually work on their customer service area which is very poor.",2010-05-02,49,http://tour-pedia.org/api/getReviewDetails?id=533ecc8fae9eef521e5f715b
70112,Golden Marianna,51.591611,-0.005544,,London,en,10,0,Foursquare,Lovely lady and always get fresh chips :-),2012-07-19,8,http://tour-pedia.org/api/getReviewDetails?id=52a74623ae9eef5a5066b933
70112,Golden Marianna,51.591611,-0.005544,,London,en,10,2,GooglePlaces,Chips a not the best,2011-06-02,5,http://tour-pedia.org/api/getReviewDetails?id=533ecca3ae9eef521e601b6d
45411,Duck House,51.57702,-0.427311,,London,en,10,0,Foursquare,The burgers are huge and amazing...,2010-04-07,6,http://tour-pedia.org/api/getReviewDetails?id=52a73de3ae9eef5a5065cf7e
45411,Duck House,51.57702,-0.427311,,London,en,10,0,Foursquare,"Been here twice now and order has came out wrong , shame as the food is great",2010-05-03,16,http://tour-pedia.org/api/getReviewDetails?id=52a73de3ae9eef5a5065cf7f
45411,Duck House,51.57702,-0.427311,,London,af,0,0,Foursquare,Best 'restauran' in Ruislip,2010-06-09,4,http://tour-pedia.org/api/getReviewDetails?id=52a73de3ae9eef5a5065cf80
45411,Duck House,51.57702,-0.427311,,London,en,10,0,Foursquare,"Lovely place to eat, would recommend",2010-10-27,6,http://tour-pedia.org/api/getReviewDetails?id=52a73de3ae9eef5a5065cf81
45411,Duck House,51.57702,-0.427311,,London,en,10,0,Foursquare,Overly enthusiastic use of microwave ovens.,2012-01-14,6,http://tour-pedia.org/api/getReviewDetails?id=52a73de3ae9eef5a5065cf82
45411,Duck House,51.57702,-0.427311,,London,en,10,0,Foursquare,"Great place, lovely Sunday lunch, friendly staff, very family friendly.",2013-09-15,10,http://tour-pedia.org/api/getReviewDetails?id=52a73de3ae9eef5a5065cf83
45411,Duck House,51.57702,-0.427311,,London,en,9,5,GooglePlaces,"Had the potato skins, ribs and sticky toffee pudding. All three were superb and the portions very generous, especially the pudding. Service was excellent too, a great place to eat.",2013-12-03,30,http://tour-pedia.org/api/getReviewDetails?id=533ecc8eae9eef521e5f639f
